Date,Asset_ID,Daily_Degradation,Cumulative_Degradation,AHI_Predicted,Power_kWh,Model,Role
2025-07-23,FCU_09,0.05676512,7.9157,64.0543,7.4857,Physics,validation
2025-07-24,FCU_09,0.05616694,7.9718,63.9982,7.3994,Physics,validation
2025-07-25,FCU_09,0.05533376,8.0272,63.9428,7.2824,Physics,validation
2025-07-26,FCU_09,0.05583484,8.083,63.887,7.341,Physics,validation
2025-07-27,FCU_09,0.0557076,8.1387,63.8313,7.3169,Physics,validation
2025-07-28,FCU_09,0.05479045,8.1935,63.7765,7.1893,Physics,validation
2025-07-29,FCU_09,0.05511793,8.2486,63.7214,7.225,Physics,validation
2025-07-30,FCU_09,0.05601494,8.3046,63.6654,7.3353,Physics,validation
2025-07-31,FCU_09,0.05497734,8.3596,63.6104,7.1922,Physics,validation
2025-08-01,FCU_09,0.05429875,8.4139,63.5561,7.0963,Physics,validation
2025-08-02,FCU_09,0.05462911,8.4685,63.5015,7.1324,Physics,validation
2025-08-03,FCU_09,0.05376469,8.5223,63.4477,7.0125,Physics,validation
2025-08-04,FCU_09,0.05478242,8.5771,63.3929,7.1381,Physics,validation
2025-08-05,FCU_09,0.0536874,8.6308,63.3392,6.9884,Physics,validation
2025-08-06,FCU_09,0.05417563,8.6849,63.2851,7.0449,Physics,validation
2025-08-07,FCU_09,0.05364802,8.7386,63.2314,6.9693,Physics,validation
2025-08-08,FCU_09,0.05353879,8.7921,63.1779,6.9482,Physics,validation
2025-08-09,FCU_09,0.05307047,8.8452,63.1248,6.8805,Physics,validation
2025-08-10,FCU_09,0.05253737,8.8977,63.0723,6.8046,Physics,validation
2025-08-11,FCU_09,0.05153721,8.9493,63.0207,6.6684,Physics,validation
2025-08-12,FCU_09,0.05098307,9.0003,62.9697,6.5901,Physics,validation
2025-08-13,FCU_09,0.05067838,9.0509,62.9191,6.5442,Physics,validation
2025-08-14,FCU_09,0.05104739,9.102,62.868,6.5852,Physics,validation
2025-08-15,FCU_09,0.05131537,9.1533,62.8167,6.6132,Physics,validation
2025-08-16,FCU_09,0.05075698,9.2041,62.7659,6.5347,Physics,validation
2025-08-17,FCU_09,0.05043784,9.2545,62.7155,6.4871,Physics,validation
2025-08-18,FCU_09,0.05083201,9.3053,62.6647,6.5313,Physics,validation
2025-08-19,FCU_09,0.04927978,9.3546,62.6154,6.3255,Physics,validation
2025-08-20,FCU_09,0.04858905,9.4032,62.5668,6.2306,Physics,validation
2025-08-21,FCU_09,0.0501651,9.4534,62.5166,6.4263,Physics,validation
2025-08-22,FCU_09,0.048294,9.5017,62.4683,6.1804,Physics,validation
2025-08-23,FCU_09,0.04952495,9.5512,62.4188,6.3316,Physics,validation
2025-08-24,FCU_09,0.0486906,9.5999,62.3701,6.2187,Physics,validation
2025-08-25,FCU_09,0.04718589,9.6471,62.3229,6.0205,Physics,validation
2025-08-26,FCU_09,0.04783441,9.6949,62.2751,6.0971,Physics,validation
2025-08-27,FCU_09,0.04814529,9.743,62.227,6.1306,Physics,validation
2025-08-28,FCU_09,0.04641958,9.7895,62.1805,5.905,Physics,validation
2025-08-29,FCU_09,0.04574381,9.8352,62.1348,5.8132,Physics,validation
2025-08-30,FCU_09,0.04718239,9.8824,62.0876,5.99,Physics,validation
2025-08-31,FCU_09,0.04654807,9.9289,62.0411,5.9036,Physics,validation
2025-09-01,FCU_09,0.04680149,9.9757,61.9943,5.9298,Physics,validation
2025-09-02,FCU_09,0.04609782,10.0218,61.9482,5.8348,Physics,validation
2025-09-03,FCU_09,0.04498781,10.0668,61.9032,5.6886,Physics,validation
2025-09-04,FCU_09,0.04499407,10.1118,61.8582,5.6837,Physics,validation
2025-09-05,FCU_09,0.04435696,10.1562,61.8138,5.5976,Physics,validation
2025-09-06,FCU_09,0.04318312,10.1994,61.7706,5.4441,Physics,validation
2025-09-07,FCU_09,0.04473127,10.2441,61.7259,5.6336,Physics,validation
2025-09-08,FCU_09,0.04229549,10.2864,61.6836,5.3215,Physics,validation
2025-09-09,FCU_09,0.04282462,10.3292,61.6408,5.3827,Physics,validation
2025-09-10,FCU_09,0.04318376,10.3724,61.5976,5.4224,Physics,validation
2025-09-11,FCU_09,0.04302593,10.4154,61.5546,5.3972,Physics,validation
2025-09-12,FCU_09,0.04143029,10.4568,61.5132,5.1918,Physics,validation
2025-09-13,FCU_09,0.04254333,10.4994,61.4706,5.326,Physics,validation
2025-09-14,FCU_09,0.04172725,10.5411,61.4289,5.2186,Physics,validation
2025-09-15,FCU_09,0.04055168,10.5817,61.3883,5.0665,Physics,validation
2025-09-16,FCU_09,0.0414511,10.6231,61.3469,5.1737,Physics,validation
2025-09-17,FCU_09,0.04085405,10.664,61.306,5.0941,Physics,validation
2025-09-18,FCU_09,0.04009271,10.7041,61.2659,4.9942,Physics,validation
2025-09-19,FCU_09,0.03856041,10.7426,61.2274,4.7985,Physics,validation
2025-09-20,FCU_09,0.0388589,10.7815,61.1885,4.8308,Physics,validation
2025-09-21,FCU_09,0.03993713,10.8214,61.1486,4.9599,Physics,validation
2025-09-22,FCU_09,0.03752614,10.8589,61.1111,4.6558,Physics,validation
2025-09-23,FCU_09,0.03900694,10.898,61.072,4.8347,Physics,validation
2025-09-24,FCU_09,0.03849263,10.9364,61.0336,4.7662,Physics,validation
2025-09-25,FCU_09,0.0373274,10.9738,60.9962,4.6173,Physics,validation
2025-09-26,FCU_09,0.03741797,11.0112,60.9588,4.6238,Physics,validation
2025-09-27,FCU_09,0.03635481,11.0475,60.9225,4.488,Physics,validation
2025-09-28,FCU_09,0.03693355,11.0845,60.8855,4.5549,Physics,validation
2025-09-29,FCU_09,0.03524626,11.1197,60.8503,4.3424,Physics,validation
2025-09-30,FCU_09,0.03531453,11.155,60.815,4.3465,Physics,validation
2025-10-01,FCU_09,0.03530922,11.1903,60.7797,4.3415,Physics,validation
2025-10-02,FCU_09,0.03560311,11.226,60.744,4.3733,Physics,validation
2025-10-03,FCU_09,0.03458952,11.2605,60.7095,4.2445,Physics,validation
2025-10-04,FCU_09,0.03309256,11.2936,60.6764,4.0568,Physics,validation
2025-10-05,FCU_09,0.03365161,11.3273,60.6427,4.1212,Physics,validation
2025-10-06,FCU_09,0.03416495,11.3615,60.6085,4.1798,Physics,validation
2025-10-07,FCU_09,0.03245366,11.3939,60.5761,3.9665,Physics,validation
2025-10-08,FCU_09,0.03290074,11.4268,60.5432,4.0171,Physics,validation
2025-10-09,FCU_09,0.03242898,11.4592,60.5108,3.9556,Physics,validation
2025-10-10,FCU_09,0.03316802,11.4924,60.4776,4.0417,Physics,validation
2025-10-11,FCU_09,0.03123941,11.5236,60.4464,3.8029,Physics,validation
2025-10-12,FCU_09,0.03182923,11.5555,60.4145,3.8708,Physics,validation
2025-10-13,FCU_09,0.03014876,11.5856,60.3844,3.6628,Physics,validation
2025-10-14,FCU_09,0.0311716,11.6168,60.3532,3.7832,Physics,validation
2025-10-15,FCU_09,0.03121602,11.648,60.322,3.7848,Physics,validation
2025-10-16,FCU_09,0.02900572,11.677,60.293,3.5133,Physics,validation
2025-10-17,FCU_09,0.02878056,11.7058,60.2642,3.4826,Physics,validation
2025-10-18,FCU_09,0.03001785,11.7358,60.2342,3.6287,Physics,validation
2025-10-19,FCU_09,0.02954573,11.7654,60.2046,3.568,Physics,validation
2025-10-20,FCU_09,0.02878488,11.7941,60.1759,3.4727,Physics,validation
2025-10-21,FCU_09,0.02859332,11.8227,60.1473,3.4461,Physics,validation
2025-10-22,FCU_09,0.02783663,11.8506,60.1194,3.3516,Physics,validation
2025-10-23,FCU_09,0.0267031,11.8773,60.0927,3.2119,Physics,validation
2025-10-24,FCU_09,0.02675425,11.904,60.066,3.2148,Physics,validation
2025-10-25,FCU_09,0.02612215,11.9302,60.0398,3.1357,Physics,validation
2025-10-26,FCU_09,0.02678914,11.9569,60.0131,3.2126,Physics,validation
2025-10-27,FCU_09,0.02688901,11.9838,59.9862,3.2213,Physics,validation
2025-10-28,FCU_09,0.02648251,12.0103,59.9597,3.1695,Physics,validation
2025-10-29,FCU_09,0.02523987,12.0356,59.9344,3.0177,Physics,validation
2025-10-30,FCU_09,0.02543886,12.061,59.909,3.0385,Physics,validation
2025-10-31,FCU_09,0.02441421,12.0854,59.8846,2.9132,Physics,validation
2025-11-01,FCU_09,0.02479524,12.1102,59.8598,2.9557,Physics,validation
2025-11-02,FCU_09,0.0248004,12.135,59.835,2.9533,Physics,validation
2025-11-03,FCU_09,0.02314043,12.1581,59.8119,2.7529,Physics,validation
2025-11-04,FCU_09,0.0243269,12.1825,59.7875,2.8912,Physics,validation
2025-11-05,FCU_09,0.02361648,12.2061,59.7639,2.8039,Physics,validation
2025-11-06,FCU_09,0.02392259,12.23,59.74,2.8374,Physics,validation
2025-11-07,FCU_09,0.02322881,12.2532,59.7168,2.7524,Physics,validation
2025-11-08,FCU_09,0.02386343,12.2771,59.6929,2.8248,Physics,validation
2025-11-09,FCU_09,0.02318949,12.3003,59.6697,2.7422,Physics,validation
2025-11-10,FCU_09,0.02187806,12.3222,59.6478,2.5846,Physics,validation
2025-11-11,FCU_09,0.02179885,12.344,59.626,2.5726,Physics,validation
2025-11-12,FCU_09,0.02081968,12.3648,59.6052,2.4546,Physics,validation
2025-11-13,FCU_09,0.02218027,12.387,59.583,2.6124,Physics,validation
2025-11-14,FCU_09,0.02162519,12.4086,59.5614,2.5445,Physics,validation
2025-11-15,FCU_09,0.02077857,12.4294,59.5406,2.4424,Physics,validation
2025-11-16,FCU_09,0.02055696,12.4499,59.5201,2.414,Physics,validation
2025-11-17,FCU_09,0.02035816,12.4703,59.4997,2.3882,Physics,validation
2025-11-18,FCU_09,0.02084867,12.4911,59.4789,2.4433,Physics,validation
2025-11-19,FCU_09,0.02013627,12.5113,59.4587,2.3575,Physics,validation
2025-11-20,FCU_09,0.01996496,12.5312,59.4388,2.3351,Physics,validation
2025-11-21,FCU_09,0.01930926,12.5505,59.4195,2.2561,Physics,validation
2025-11-22,FCU_09,0.01942371,12.57,59.4,2.2673,Physics,validation
2025-11-23,FCU_09,0.01875583,12.5887,59.3813,2.1871,Physics,validation
2025-11-24,FCU_09,0.01950767,12.6082,59.3618,2.2725,Physics,validation
2025-11-25,FCU_09,0.01991858,12.6281,59.3419,2.3181,Physics,validation
2025-11-26,FCU_09,0.01899675,12.6471,59.3229,2.2086,Physics,validation
2025-11-27,FCU_09,0.01881541,12.666,59.304,2.1853,Physics,validation
2025-11-28,FCU_09,0.01850759,12.6845,59.2855,2.1474,Physics,validation
2025-11-29,FCU_09,0.0182117,12.7027,59.2673,2.111,Physics,validation
2025-11-30,FCU_09,0.01847944,12.7212,59.2488,2.1398,Physics,validation
2025-12-01,FCU_09,0.01948452,12.7406,59.2294,2.254,Physics,validation
2025-12-02,FCU_09,0.01798389,12.7586,59.2114,2.0783,Physics,validation
2025-12-03,FCU_09,0.0179724,12.7766,59.1934,2.0749,Physics,validation
2025-12-04,FCU_09,0.01844202,12.795,59.175,2.127,Physics,validation
2025-12-05,FCU_09,0.01792948,12.813,59.157,2.0658,Physics,validation
2025-12-06,FCU_09,0.01762314,12.8306,59.1394,2.0285,Physics,validation
2025-12-07,FCU_09,0.01677012,12.8474,59.1226,1.9284,Physics,validation
2025-12-08,FCU_09,0.01741334,12.8648,59.1052,2.0003,Physics,validation
2025-12-09,FCU_09,0.01780118,12.8826,59.0874,2.0428,Physics,validation
2025-12-10,FCU_09,0.01784542,12.9004,59.0696,2.0459,Physics,validation
2025-12-11,FCU_09,0.01834972,12.9188,59.0512,2.1016,Physics,validation
2025-12-12,FCU_09,0.01723525,12.936,59.034,1.972,Physics,validation
2025-12-13,FCU_09,0.01786063,12.9539,59.0161,2.0415,Physics,validation
2025-12-14,FCU_09,0.01742609,12.9713,58.9987,1.9898,Physics,validation
2025-12-15,FCU_09,0.01693056,12.9882,58.9818,1.9313,Physics,validation
2025-12-16,FCU_09,0.01710977,13.0053,58.9647,1.9498,Physics,validation
2025-12-17,FCU_09,0.01780254,13.0231,58.9469,2.0267,Physics,validation
2025-12-18,FCU_09,0.01764225,13.0408,58.9292,2.0065,Physics,validation
2025-12-19,FCU_09,0.01676973,13.0576,58.9124,1.9053,Physics,validation
2025-12-20,FCU_09,0.01660362,13.0742,58.8958,1.8846,Physics,validation
2025-12-21,FCU_09,0.01599732,13.0902,58.8798,1.8139,Physics,validation
2025-12-22,FCU_09,0.01612268,13.1063,58.8637,1.8263,Physics,validation
2025-12-23,FCU_09,0.0190334,13.1253,58.8447,2.1539,Physics,validation
2025-12-24,FCU_09,0.01751207,13.1428,58.8272,1.9797,Physics,validation
2025-12-25,FCU_09,0.01715439,13.16,58.81,1.9374,Physics,validation
2025-12-26,FCU_09,0.0177942,13.1778,58.7922,2.0076,Physics,validation
2025-12-27,FCU_09,0.0180408,13.1958,58.7742,2.0334,Physics,validation
2025-12-28,FCU_09,0.01755465,13.2134,58.7566,1.9766,Physics,validation
2025-12-29,FCU_09,0.0185318,13.2319,58.7381,2.0846,Physics,validation
2025-12-30,FCU_09,0.01730276,13.2492,58.7208,1.9444,Physics,validation
2025-12-31,FCU_09,0.01828459,13.2675,58.7025,2.0527,Physics,validation
2025-01-01,FCU_10,0.01771437,0.0177,59.9523,2.0435,Physics,validation
2025-01-02,FCU_10,0.01745791,0.0352,59.9348,2.0119,Physics,validation
2025-01-03,FCU_10,0.01743524,0.0526,59.9174,2.0073,Physics,validation
2025-01-04,FCU_10,0.0183967,0.071,59.899,2.1159,Physics,validation
2025-01-05,FCU_10,0.01779334,0.0888,59.8812,2.0444,Physics,validation
2025-01-06,FCU_10,0.01975739,0.1086,59.8614,2.2678,Physics,validation
2025-01-07,FCU_10,0.0184081,0.127,59.843,2.1109,Physics,validation
2025-01-08,FCU_10,0.018338,0.1453,59.8247,2.1007,Physics,validation
2025-01-09,FCU_10,0.01841363,0.1637,59.8063,2.1073,Physics,validation
2025-01-10,FCU_10,0.01983075,0.1835,59.7865,2.2672,Physics,validation
2025-01-11,FCU_10,0.01917595,0.2027,59.7673,2.1901,Physics,validation
2025-01-12,FCU_10,0.01885995,0.2216,59.7484,2.1519,Physics,validation
2025-01-13,FCU_10,0.02012931,0.2417,59.7283,2.2944,Physics,validation
2025-01-14,FCU_10,0.02016267,0.2619,59.7081,2.2959,Physics,validation
2025-01-15,FCU_10,0.02003059,0.2819,59.6881,2.2786,Physics,validation
2025-01-16,FCU_10,0.02005666,0.302,59.668,2.2793,Physics,validation
2025-01-17,FCU_10,0.01985033,0.3218,59.6482,2.2536,Physics,validation
2025-01-18,FCU_10,0.01972457,0.3415,59.6285,2.2371,Physics,validation
2025-01-19,FCU_10,0.02030843,0.3618,59.6082,2.301,Physics,validation
2025-01-20,FCU_10,0.02167102,0.3835,59.5865,2.4529,Physics,validation
2025-01-21,FCU_10,0.0211673,0.4047,59.5653,2.3935,Physics,validation
2025-01-22,FCU_10,0.02227788,0.427,59.543,2.5166,Physics,validation
2025-01-23,FCU_10,0.02247484,0.4494,59.5206,2.5363,Physics,validation
2025-01-24,FCU_10,0.02252153,0.472,59.498,2.539,Physics,validation
2025-01-25,FCU_10,0.02341203,0.4954,59.4746,2.6368,Physics,validation
2025-01-26,FCU_10,0.02359003,0.519,59.451,2.6542,Physics,validation
2025-01-27,FCU_10,0.02293163,0.5419,59.4281,2.5775,Physics,validation
2025-01-28,FCU_10,0.02342269,0.5653,59.4047,2.6301,Physics,validation
2025-01-29,FCU_10,0.02473537,0.59,59.38,2.7747,Physics,validation
2025-01-30,FCU_10,0.02322495,0.6133,59.3567,2.6027,Physics,validation
2025-01-31,FCU_10,0.0248925,0.6382,59.3318,2.7867,Physics,validation
2025-02-01,FCU_10,0.02621734,0.6644,59.3056,2.9321,Physics,validation
2025-02-02,FCU_10,0.02435226,0.6887,59.2813,2.7208,Physics,validation
2025-02-03,FCU_10,0.02522461,0.714,59.256,2.8155,Physics,validation
2025-02-04,FCU_10,0.02572707,0.7397,59.2303,2.8687,Physics,validation
2025-02-05,FCU_10,0.02630831,0.766,59.204,2.9305,Physics,validation
2025-02-06,FCU_10,0.0260427,0.792,59.178,2.8981,Physics,validation
2025-02-07,FCU_10,0.02641705,0.8185,59.1515,2.9368,Physics,validation
2025-02-08,FCU_10,0.027218,0.8457,59.1243,3.0228,Physics,validation
2025-02-09,FCU_10,0.02745596,0.8731,59.0969,3.0462,Physics,validation
2025-02-10,FCU_10,0.02927915,0.9024,59.0676,3.2452,Physics,validation
2025-02-11,FCU_10,0.02877429,0.9312,59.0388,3.1861,Physics,validation
2025-02-12,FCU_10,0.03008018,0.9613,59.0087,3.3273,Physics,validation
2025-02-13,FCU_10,0.03055887,0.9918,58.9782,3.3769,Physics,validation
2025-02-14,FCU_10,0.03052904,1.0224,58.9476,3.3702,Physics,validation
2025-02-15,FCU_10,0.03076565,1.0531,58.9169,3.393,Physics,validation
2025-02-16,FCU_10,0.03162766,1.0847,58.8853,3.4845,Physics,validation
2025-02-17,FCU_10,0.03039265,1.1151,58.8549,3.3451,Physics,validation
2025-02-18,FCU_10,0.03213181,1.1473,58.8227,3.533,Physics,validation
2025-02-19,FCU_10,0.03335984,1.1806,58.7894,3.6644,Physics,validation
2025-02-20,FCU_10,0.03274183,1.2134,58.7566,3.5929,Physics,validation
2025-02-21,FCU_10,0.03381991,1.2472,58.7228,3.7075,Physics,validation
2025-02-22,FCU_10,0.03397618,1.2812,58.6888,3.7209,Physics,validation
2025-02-23,FCU_10,0.03377722,1.3149,58.6551,3.6954,Physics,validation
2025-02-24,FCU_10,0.03381127,1.3488,58.6212,3.6954,Physics,validation
2025-02-25,FCU_10,0.03566511,1.3844,58.5856,3.8942,Physics,validation
2025-02-26,FCU_10,0.03448833,1.4189,58.5511,3.7619,Physics,validation
2025-02-27,FCU_10,0.03640542,1.4553,58.5147,3.967,Physics,validation
2025-02-28,FCU_10,0.03654772,1.4919,58.4781,3.9786,Physics,validation
2025-03-01,FCU_10,0.03752439,1.5294,58.4406,4.0808,Physics,validation
2025-03-02,FCU_10,0.03586236,1.5652,58.4048,3.8962,Physics,validation
2025-03-03,FCU_10,0.03655327,1.6018,58.3682,3.9673,Physics,validation
2025-03-04,FCU_10,0.03730207,1.6391,58.3309,4.0445,Physics,validation
2025-03-05,FCU_10,0.03838884,1.6775,58.2925,4.1582,Physics,validation
2025-03-06,FCU_10,0.03884983,1.7163,58.2537,4.2039,Physics,validation
2025-03-07,FCU_10,0.03937952,1.7557,58.2143,4.2569,Physics,validation
2025-03-08,FCU_10,0.03952295,1.7952,58.1748,4.2682,Physics,validation
2025-03-09,FCU_10,0.03975758,1.835,58.135,4.2892,Physics,validation
2025-03-10,FCU_10,0.04161403,1.8766,58.0934,4.485,Physics,validation
2025-03-11,FCU_10,0.04149212,1.9181,58.0519,4.4674,Physics,validation
2025-03-12,FCU_10,0.04195762,1.9601,58.0099,4.513,Physics,validation
2025-03-13,FCU_10,0.04354259,2.0036,57.9664,4.6788,Physics,validation
2025-03-14,FCU_10,0.04272621,2.0463,57.9237,4.5865,Physics,validation
2025-03-15,FCU_10,0.04491032,2.0912,57.8788,4.8161,Physics,validation
2025-03-16,FCU_10,0.04484246,2.1361,57.8339,4.804,Physics,validation
2025-03-17,FCU_10,0.04462667,2.1807,57.7893,4.7762,Physics,validation
2025-03-18,FCU_10,0.04648718,2.2272,57.7428,4.9703,Physics,validation
2025-03-19,FCU_10,0.04578102,2.273,57.697,4.8899,Physics,validation
2025-03-20,FCU_10,0.04542187,2.3184,57.6516,4.8467,Physics,validation
2025-03-21,FCU_10,0.04605872,2.3645,57.6055,4.9097,Physics,validation
2025-03-22,FCU_10,0.0474465,2.4119,57.5581,5.0526,Physics,validation
2025-03-23,FCU_10,0.04793297,2.4598,57.5102,5.0993,Physics,validation
2025-03-24,FCU_10,0.04953517,2.5094,57.4606,5.2645,Physics,validation
2025-03-25,FCU_10,0.04967662,2.5591,57.4109,5.2743,Physics,validation
2025-03-26,FCU_10,0.04909856,2.6082,57.3618,5.2077,Physics,validation
2025-03-27,FCU_10,0.04908385,2.6572,57.3128,5.2009,Physics,validation
2025-03-28,FCU_10,0.04981804,2.7071,57.2629,5.2734,Physics,validation
2025-03-29,FCU_10,0.05130059,2.7584,57.2116,5.4249,Physics,validation
2025-03-30,FCU_10,0.05272943,2.8111,57.1589,5.5705,Physics,validation
2025-03-31,FCU_10,0.05139666,2.8625,57.1075,5.4242,Physics,validation
2025-04-01,FCU_10,0.05298746,2.9155,57.0545,5.5865,Physics,validation
2025-04-02,FCU_10,0.05332013,2.9688,57.0012,5.616,Physics,validation
2025-04-03,FCU_10,0.05439832,3.0232,56.9468,5.7238,Physics,validation
2025-04-04,FCU_10,0.05367474,3.0769,56.8931,5.642,Physics,validation
2025-04-05,FCU_10,0.05574441,3.1326,56.8374,5.8537,Physics,validation
2025-04-06,FCU_10,0.05510028,3.1877,56.7823,5.7803,Physics,validation
2025-04-07,FCU_10,0.05728028,3.245,56.725,6.003,Physics,validation
2025-04-08,FCU_10,0.05633555,3.3013,56.6687,5.8981,Physics,validation
2025-04-09,FCU_10,0.05697662,3.3583,56.6117,5.9593,Physics,validation
2025-04-10,FCU_10,0.05744415,3.4157,56.5543,6.0021,Physics,validation
2025-04-11,FCU_10,0.0594907,3.4752,56.4948,6.2098,Physics,validation
2025-04-12,FCU_10,0.05883066,3.5341,56.4359,6.1347,Physics,validation
2025-04-13,FCU_10,0.06054721,3.5946,56.3754,6.3074,Physics,validation
2025-04-14,FCU_10,0.05882895,3.6534,56.3166,6.1223,Physics,validation
2025-04-15,FCU_10,0.05943018,3.7129,56.2571,6.1787,Physics,validation
2025-04-16,FCU_10,0.06086719,3.7737,56.1963,6.3218,Physics,validation
2025-04-17,FCU_10,0.06153989,3.8353,56.1347,6.3852,Physics,validation
2025-04-18,FCU_10,0.06197034,3.8972,56.0728,6.4235,Physics,validation
2025-04-19,FCU_10,0.06147611,3.9587,56.0113,6.3659,Physics,validation
2025-04-20,FCU_10,0.06214105,4.0209,55.9491,6.4283,Physics,validation
2025-04-21,FCU_10,0.06205613,4.0829,55.8871,6.4131,Physics,validation
2025-04-22,FCU_10,0.06301811,4.1459,55.8241,6.506,Physics,validation
2025-04-23,FCU_10,0.06363066,4.2096,55.7604,6.5627,Physics,validation
2025-04-24,FCU_10,0.06406045,4.2736,55.6964,6.6004,Physics,validation
2025-04-25,FCU_10,0.06627948,4.3399,55.6301,6.8222,Physics,validation
2025-04-26,FCU_10,0.06518963,4.4051,55.5649,6.7033,Physics,validation
2025-04-27,FCU_10,0.0650848,4.4702,55.4998,6.6859,Physics,validation
2025-04-28,FCU_10,0.06662369,4.5368,55.4332,6.8371,Physics,validation
2025-04-29,FCU_10,0.0656918,4.6025,55.3675,6.7347,Physics,validation
2025-04-30,FCU_10,0.06768117,4.6702,55.2998,6.9317,Physics,validation
2025-05-01,FCU_10,0.06872624,4.7389,55.2311,7.0317,Physics,validation
2025-05-02,FCU_10,0.06907892,4.808,55.162,7.0608,Physics,validation
2025-05-03,FCU_10,0.06784721,4.8758,55.0942,6.9279,Physics,validation
2025-05-04,FCU_10,0.06919809,4.945,55.025,7.0588,Physics,validation
2025-05-05,FCU_10,0.06996167,5.015,54.955,7.1296,Physics,validation
2025-05-06,FCU_10,0.07118028,5.0862,54.8838,7.2465,Physics,validation
2025-05-07,FCU_10,0.0710098,5.1572,54.8128,7.2219,Physics,validation
2025-05-08,FCU_10,0.0717494,5.2289,54.7411,7.2899,Physics,validation
2025-05-09,FCU_10,0.07073457,5.2997,54.6703,7.1796,Physics,validation
2025-05-10,FCU_10,0.07103446,5.3707,54.5993,7.2028,Physics,validation
2025-05-11,FCU_10,0.07157348,5.4423,54.5277,7.2502,Physics,validation
2025-05-12,FCU_10,0.07236459,5.5146,54.4554,7.323,Physics,validation
2025-05-13,FCU_10,0.07328689,5.5879,54.3821,7.4089,Physics,validation
2025-05-14,FCU_10,0.0724636,5.6604,54.3096,7.3184,Physics,validation
2025-05-15,FCU_10,0.07436152,5.7348,54.2352,7.5025,Physics,validation
2025-05-16,FCU_10,0.07430799,5.8091,54.1609,7.4897,Physics,validation
2025-05-17,FCU_10,0.07306477,5.8821,54.0879,7.357,Physics,validation
2025-05-18,FCU_10,0.07524023,5.9574,54.0126,7.5685,Physics,validation
2025-05-19,FCU_10,0.07466501,6.032,53.938,7.5031,Physics,validation
2025-05-20,FCU_10,0.07659241,6.1086,53.8614,7.6891,Physics,validation
2025-05-21,FCU_10,0.07752408,6.1861,53.7839,7.7748,Physics,validation
2025-05-22,FCU_10,0.07712151,6.2633,53.7067,7.7267,Physics,validation
2025-05-23,FCU_10,0.07639026,6.3397,53.6303,7.6458,Physics,validation
2025-05-24,FCU_10,0.07637178,6.416,53.554,7.6363,Physics,validation
2025-05-25,FCU_10,0.07701663,6.493,53.477,7.6931,Physics,validation
2025-05-26,FCU_10,0.07832934,6.5714,53.3986,7.8164,Physics,validation
2025-05-27,FCU_10,0.07804034,6.6494,53.3206,7.7798,Physics,validation
